%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1662323729498016400,0,1662323729491344929,t265_odom_frame,t265_pose_frame,0.00010752421076176688,-0.00017746377852745354,0.0003119200700893998,-0.018326029181480408,0.017364295199513435,0.007209461182355881,0.9996552467346191
1662323729503206824,0,1662323729496343851,t265_odom_frame,t265_pose_frame,9.7262927738484e-05,-0.00017774316074792296,0.0003270257730036974,-0.01831400766968727,0.017324168235063553,0.007230635732412338,0.999656081199646
1662323729508007954,0,1662323729501342773,t265_odom_frame,t265_pose_frame,0.0001019833143800497,-0.00019330749637447298,0.00033523913589306176,-0.018330605700612068,0.017294369637966156,0.007229583337903023,0.9996563196182251
1662323729512723733,0,1662323729506341696,t265_odom_frame,t265_pose_frame,0.00010278611443936825,-0.00020869210129603744,0.0003435735416132957,-0.01833992823958397,0.01726665161550045,0.007242528256028891,0.9996564984321594
1662323729517887337,0,1662323729511340857,t265_odom_frame,t265_pose_frame,0.00012597322347573936,-0.00022882214398123324,0.00034549596603028476,-0.018335441127419472,0.017256684601306915,0.007247416768223047,0.9996567368507385
1662323729519947529,0,1662323729618939856,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323729522751741,0,1662323729516340733,t265_odom_frame,t265_pose_frame,0.0002776564215309918,-0.0003359784896019846,0.0003764309221878648,-0.01832672394812107,0.017271043732762337,0.007258265279233456,0.9996565580368042
1662323729528039618,0,1662323729521339893,t265_odom_frame,t265_pose_frame,0.0003005760663654655,-0.0003581821219995618,0.0003970707766711712,-0.01832270622253418,0.017304357141256332,0.007250142749398947,0.999656081199646
1662323729532990216,0,1662323729526338816,t265_odom_frame,t265_pose_frame,0.0003272546746302396,-0.00036990485386922956,0.0004100532387383282,-0.018320485949516296,0.017326287925243378,0.007237773388624191,0.9996559023857117
1662323729538125877,0,1662323729531337738,t265_odom_frame,t265_pose_frame,0.0003545040963217616,-0.0003869952342938632,0.0004283736343495548,-0.01832149177789688,0.017356351017951965,0.007231009658426046,0.9996553063392639
1662323729542948361,0,1662323729536337852,t265_odom_frame,t265_pose_frame,0.00038085991400294006,-0.0004032032156828791,0.0004469066043384373,-0.01832422986626625,0.017355099320411682,0.007239541970193386,0.9996552467346191
1662323729547995164,0,1662323729541337013,t265_odom_frame,t265_pose_frame,0.0003789654583670199,-0.0004187336890026927,0.00047186060692183673,-0.018334100022912025,0.017343567684292793,0.007223171181976795,0.9996554255485535
1662323729552888745,0,1662323729546335697,t265_odom_frame,t265_pose_frame,0.00038692852831445634,-0.0004333445685915649,0.0004960748483426869,-0.018350515514612198,0.01732737384736538,0.007243638392537832,0.9996552467346191
1662323729558214092,0,1662323729551334858,t265_odom_frame,t265_pose_frame,0.0006062993197701871,-0.00044774083653464913,0.00035834594746120274,-0.01834365352988243,0.017326947301626205,0.007268534041941166,0.9996551871299744
1662323729563254794,0,1662323729556333780,t265_odom_frame,t265_pose_frame,0.0006429583881981671,-0.000481944705825299,0.00037666631396859884,-0.018328480422496796,0.01730707846581936,0.00726915942505002,0.9996557831764221
1662323729568213413,0,1662323729561333656,t265_odom_frame,t265_pose_frame,0.0006721834652125835,-0.0005070987390354276,0.00039880015538074076,-0.018317116424441338,0.017300689592957497,0.007264988496899605,0.9996561408042908
1662323729572960939,0,1662323729566333055,t265_odom_frame,t265_pose_frame,0.0007013837457634509,-0.0005356550100259483,0.00042333657620474696,-0.018298646435141563,0.01731393113732338,0.007259403821080923,0.9996563196182251
1662323729577714371,0,1662323729571331739,t265_odom_frame,t265_pose_frame,0.0007368214428424835,-0.0005472976481541991,0.00044942108797840774,-0.018290389329195023,0.01734216697514057,0.0072510698810219765,0.9996560215950012
1662323729582755905,0,1662323729576330900,t265_odom_frame,t265_pose_frame,0.0007722763111814857,-0.0005652930703945458,0.00047658479888923466,-0.018287915736436844,0.01734152063727379,0.00725244777277112,0.999656081199646
1662323729587733965,0,1662323729581331015,t265_odom_frame,t265_pose_frame,0.0007017733296379447,-0.0004695775278378278,0.00032746046781539917,-0.01829018071293831,0.017317956313490868,0.00728498212993145,0.9996562004089355
1662323729592948069,0,1662323729586329937,t265_odom_frame,t265_pose_frame,0.0007296904223039746,-0.0004818840534426272,0.000340367405442521,-0.01830006018280983,0.01733134128153324,0.007290717680007219,0.9996557235717773
1662323729598018186,0,1662323729591328859,t265_odom_frame,t265_pose_frame,0.0007643551798537374,-0.0004896231694146991,0.00035395153099671006,-0.018310967832803726,0.01733064278960228,0.007293021772056818,0.9996556043624878
1662323729603281831,0,1662323729596327782,t265_odom_frame,t265_pose_frame,0.0008023511618375778,-0.0004965087282471359,0.000369410146959126,-0.018312770873308182,0.0173256266862154,0.007274756673723459,0.9996557831764221
1662323729608275467,0,1662323729601327896,t265_odom_frame,t265_pose_frame,0.0008427348802797496,-0.0005023948615416884,0.00038710649823769927,-0.01831473782658577,0.017315108329057693,0.007270573638379574,0.9996559619903564
1662323729612777704,0,1662323729606325626,t265_odom_frame,t265_pose_frame,0.0008712413837201893,-0.0005351693253032863,0.00040088186506181955,-0.018300415948033333,0.017330529168248177,0.007255012169480324,0.9996560215950012
1662323729617822440,0,1662323729611325741,t265_odom_frame,t265_pose_frame,0.0009097282309085131,-0.0005579407443292439,0.00041886846884153783,-0.018290849402546883,0.017324212938547134,0.00726008415222168,0.9996563196182251
1662323729620348396,0,1662323729719168215,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323729622824699,0,1662323729616324902,t265_odom_frame,t265_pose_frame,0.000684018770698458,-0.0005306577659212053,0.000410327484132722,-0.01829373463988304,0.01729893870651722,0.007261002901941538,0.9996566772460938
1662323729627942137,0,1662323729621323824,t265_odom_frame,t265_pose_frame,0.0007090135477483273,-0.0005237263976596296,0.00043977340101264417,-0.018291227519512177,0.017286695539951324,0.007270609959959984,0.9996567964553833
1662323729633329796,0,1662323729626323700,t265_odom_frame,t265_pose_frame,0.0007293372182175517,-0.0005379852373152971,0.0004689031629823148,-0.018293559551239014,0.01728147454559803,0.007273502182215452,0.9996568560600281
1662323729638135964,0,1662323729631323099,t265_odom_frame,t265_pose_frame,0.000748747494071722,-0.0005503231077454984,0.000501301372423768,-0.018299203366041183,0.017253145575523376,0.007285624276846647,0.999657154083252
1662323729643046630,0,1662323729636321783,t265_odom_frame,t265_pose_frame,0.0007775717531330884,-0.0005671042017638683,0.0005421816022135317,-0.018314260989427567,0.01725706458091736,0.007277979981154203,0.9996568560600281
1662323729647949602,0,1662323729641320705,t265_odom_frame,t265_pose_frame,0.0008061578846536577,-0.0005810920265503228,0.0005833744071424007,-0.01829761266708374,0.01726795919239521,0.007265790365636349,0.9996570944786072
1662323729652954939,0,1662323729646319866,t265_odom_frame,t265_pose_frame,0.0008379094651900232,-0.0005950179183855653,0.0006289923330768943,-0.01824335753917694,0.017294805496931076,0.007253159768879414,0.9996576905250549
1662323729658108829,0,1662323729651319742,t265_odom_frame,t265_pose_frame,0.0006796925445087254,-0.0004459114570636302,0.00039085085154511034,-0.01822808012366295,0.01739702746272087,0.0072494084015488625,0.9996562600135803
1662323729663450369,0,1662323729656318665,t265_odom_frame,t265_pose_frame,0.0007102484814822674,-0.00044837346649728715,0.00039882215787656605,-0.018265049904584885,0.017468856647610664,0.007221975829452276,0.9996544718742371
1662323729668028831,0,1662323729661317825,t265_odom_frame,t265_pose_frame,0.000742099538911134,-0.00044975063065066934,0.00039986055344343185,-0.018274694681167603,0.017448237165808678,0.0072283572517335415,0.9996546506881714
1662323729672944664,0,1662323729666316986,t265_odom_frame,t265_pose_frame,0.0007452924619428813,-0.000447448663180694,0.00042982655577361584,-0.018275754526257515,0.017357734963297844,0.007233990356326103,0.9996562004089355
1662323729677703621,0,1662323729671315670,t265_odom_frame,t265_pose_frame,0.0007544793770648539,-0.00044429951230995357,0.00045131781371310353,-0.01832905039191246,0.017334846779704094,0.007232373114675283,0.999655544757843
1662323729682879741,0,1662323729676316023,t265_odom_frame,t265_pose_frame,0.000753009517211467,-0.0004393317212816328,0.0004778362635988742,-0.018373794853687286,0.017338817939162254,0.007277004420757294,0.9996543526649475
1662323729688020341,0,1662323729681314707,t265_odom_frame,t265_pose_frame,0.0005158383282832801,-0.00040192416054196656,0.0002270858094561845,-0.018314478918910027,0.01733940653502941,0.007288680411875248,0.9996553659439087
1662323729692903523,0,1662323729686313629,t265_odom_frame,t265_pose_frame,0.0005129580968059599,-0.00043055054266005754,0.0002124134625773877,-0.01825062185525894,0.017333250492811203,0.007241314742714167,0.9996569752693176
1662323729698124656,0,1662323729691313028,t265_odom_frame,t265_pose_frame,0.0005120730493217707,-0.0004685740277636796,0.00018818066746462137,-0.018227342516183853,0.017371373251080513,0.007221454754471779,0.9996569156646729
1662323729703142202,0,1662323729696312666,t265_odom_frame,t265_pose_frame,0.0005112195503897965,-0.00045683287316933274,0.00016826791397761554,-0.018188228830695152,0.017381839454174042,0.0072219050489366055,0.9996574521064758
1662323729708264497,0,1662323729701311827,t265_odom_frame,t265_pose_frame,0.0005106594762764871,-0.0004634777142200619,0.00014395049947779626,-0.018182698637247086,0.017364202067255974,0.007220419589430094,0.9996578097343445
1662323729712839732,0,1662323729706310749,t265_odom_frame,t265_pose_frame,0.0005093588843010366,-0.0004630160692613572,0.00011847494170069695,-0.01819867640733719,0.0173818226903677,0.007219871040433645,0.9996572732925415
1662323729718001098,0,1662323729711309910,t265_odom_frame,t265_pose_frame,0.0005065803416073322,-0.00045546094770543277,9.211441647494212e-05,-0.018239647150039673,0.017406098544597626,0.007209562696516514,0.9996561408042908
1662323729720393466,0,1662323729819406753,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323729723093020,0,1662323729716308832,t265_odom_frame,t265_pose_frame,0.0005853874608874321,-0.000383455102564767,0.0004852786660194397,-0.018296299502253532,0.01737525686621666,0.0072218067944049835,0.999655544757843
1662323729727949551,0,1662323729721307755,t265_odom_frame,t265_pose_frame,0.0005958976689726114,-0.0003606054815463722,0.0005241626058705151,-0.018342334777116776,0.017377642914652824,0.007224103901535273,0.9996547102928162
1662323729733076272,0,1662323729726307869,t265_odom_frame,t265_pose_frame,0.0006026258342899382,-0.0003329136816319078,0.0005643876502290368,-0.01835130713880062,0.017418818548321724,0.0072088357992470264,0.9996538758277893
1662323729738111117,0,1662323729731306553,t265_odom_frame,t265_pose_frame,0.0005940129049122334,-0.0004134897608309984,0.0006108205416239798,-0.018319042399525642,0.017429474741220474,0.0071495347656309605,0.9996547698974609
1662323729743289994,0,1662323729736305952,t265_odom_frame,t265_pose_frame,0.0005928955506533384,-0.0004432775021996349,0.0006538538145832717,-0.018254607915878296,0.017420442774891853,0.0071413260884583,0.999656081199646
1662323729747947777,0,1662323729741304874,t265_odom_frame,t265_pose_frame,0.0005864631966687739,-0.0004857982276007533,0.000700246135238558,-0.01822790503501892,0.01738974265754223,0.0071594808250665665,0.9996570348739624
1662323729752931240,0,1662323729746304750,t265_odom_frame,t265_pose_frame,0.0005752782453782856,-0.000468262005597353,0.0007506746333092451,-0.018229026347398758,0.017352737486362457,0.007168726995587349,0.9996575117111206
1662323729757783692,0,1662323729751303911,t265_odom_frame,t265_pose_frame,0.0005794574972242117,-0.00046819745330139995,0.0005939738475717604,-0.018206264823675156,0.017221549525856972,0.007166236639022827,0.9996602535247803
1662323729762542520,0,1662323729756302834,t265_odom_frame,t265_pose_frame,0.0005771507858298719,-0.0004500300856307149,0.0006242057424969971,-0.01824648305773735,0.01715412549674511,0.007162012159824371,0.9996606707572937
1662323729768033527,0,1662323729761301756,t265_odom_frame,t265_pose_frame,0.000679556280374527,-0.00043425618787296116,0.0006313635967671871,-0.018275221809744835,0.017186319455504417,0.0071772984229028225,0.999659538269043
1662323729772622557,0,1662323729766300917,t265_odom_frame,t265_pose_frame,0.0007356030982919037,-0.00040663365507498384,0.0006489865481853485,-0.018291763961315155,0.01730174385011196,0.007138068787753582,0.9996575117111206
1662323729777677374,0,1662323729771300793,t265_odom_frame,t265_pose_frame,0.000804854673333466,-0.0003727192815858871,0.0006650734576396644,-0.018292546272277832,0.01746600866317749,0.007096793036907911,0.9996548891067505
1662323729782805488,0,1662323729776299715,t265_odom_frame,t265_pose_frame,0.0008221625466831028,-0.00037286331644281745,0.0007138341898098588,-0.01829836703836918,0.017580755054950714,0.007009673863649368,0.9996534585952759
1662323729787729963,0,1662323729781298637,t265_odom_frame,t265_pose_frame,0.0004883354995399714,-7.686250319238752e-05,0.00038408595719374716,-0.018308063969016075,0.017582427710294724,0.006949382834136486,0.999653697013855
1662323729792522164,0,1662323729786297798,t265_odom_frame,t265_pose_frame,0.0005213923286646605,-6.97355208103545e-05,0.00041270244400948286,-0.0182765182107687,0.017620153725147247,0.006946306675672531,0.9996536374092102
1662323729797806708,0,1662323729791296959,t265_odom_frame,t265_pose_frame,0.00048144179163500667,-4.4484819227363914e-05,0.00042669574031606317,-0.01825793646275997,0.01765884831547737,0.00698069715872407,0.9996529817581177
1662323729803194743,0,1662323729796296597,t265_odom_frame,t265_pose_frame,0.0004635097284335643,-3.205147368134931e-05,0.0004556491912808269,-0.01826847903430462,0.01763712614774704,0.006982710212469101,0.999653160572052
1662323729807924186,0,1662323729801295996,t265_odom_frame,t265_pose_frame,0.0004347366630099714,-2.022886837949045e-05,0.0004852455749642104,-0.018262356519699097,0.01751348190009594,0.006994971074163914,0.9996553659439087
1662323729812688528,0,1662323729806294680,t265_odom_frame,t265_pose_frame,0.00044842090574093163,-1.866368438641075e-05,0.0005108030745759606,-0.01825784146785736,0.017408043146133423,0.007019737735390663,0.999657154083252
1662323729817693928,0,1662323729811293602,t265_odom_frame,t265_pose_frame,0.0004394601855892688,-1.6566678823437542e-05,0.0005386469420045614,-0.01826515980064869,0.017390461638569832,0.007035670801997185,0.9996572136878967
1662323729820678403,0,1662323729919616779,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323729822608217,0,1662323729816293955,t265_odom_frame,t265_pose_frame,0.0003061161551158875,-0.00020907059661112726,0.00043408351484686136,-0.018278203904628754,0.017390448600053787,0.007110240403562784,0.9996563792228699
1662323729827540080,0,1662323729821292639,t265_odom_frame,t265_pose_frame,0.00029757170705124736,-0.0002210055390605703,0.0004437820171006024,-0.018263163045048714,0.017418641597032547,0.007083137985318899,0.9996563792228699
1662323729832683849,0,1662323729826291800,t265_odom_frame,t265_pose_frame,0.00034060937468893826,-0.00022515129239764065,0.00047502454253844917,-0.01824869029223919,0.017470676451921463,0.0070627168752253056,0.9996559023857117
1662323729838035890,0,1662323729831290722,t265_odom_frame,t265_pose_frame,0.0003651551087386906,-0.00023796173627488315,0.0004956684424541891,-0.01825772412121296,0.017529383301734924,0.007051198277622461,0.9996548295021057
1662323729842734139,0,1662323729836290836,t265_odom_frame,t265_pose_frame,0.0004002579371444881,-0.00025272308266721666,0.0005170789081603289,-0.018290381878614426,0.017550552263855934,0.0070502725429832935,0.9996538162231445
1662323729847796451,0,1662323729841289759,t265_odom_frame,t265_pose_frame,0.00038437286275438964,-0.0002481232804711908,0.0005424008122645319,-0.01832086779177189,0.01750805228948593,0.00706543680280447,0.9996539354324341
1662323729852994181,0,1662323729846288919,t265_odom_frame,t265_pose_frame,0.0003860227589029819,-0.00024844068684615195,0.0005693432758562267,-0.018330492079257965,0.0174492746591568,0.007067457772791386,0.9996547698974609
1662323729857860029,0,1662323729851287842,t265_odom_frame,t265_pose_frame,8.313210855703801e-05,-0.00016433128621429205,0.0004271094803698361,-0.018322166055440903,0.017413001507520676,0.007039324380457401,0.9996557831764221
1662323729862748765,0,1662323729856286526,t265_odom_frame,t265_pose_frame,7.883033686084673e-05,-0.0002127881598426029,0.0004431513661984354,-0.01832454279065132,0.017385516315698624,0.007063644006848335,0.9996560215950012
1662323729868254522,0,1662323729861286879,t265_odom_frame,t265_pose_frame,4.67801364720799e-05,-0.00022992244339548051,0.00046926969662308693,-0.018300753086805344,0.01734740659594536,0.007078780326992273,0.9996570348739624
1662323729873020933,0,1662323729866285801,t265_odom_frame,t265_pose_frame,1.8047692719846964e-05,-0.0002542503352742642,0.0004998306394554675,-0.018257610499858856,0.01733224280178547,0.0070478408597409725,0.9996582865715027
1662323729877801217,0,1662323729871284723,t265_odom_frame,t265_pose_frame,1.5786503354320303e-05,-0.0002480704279150814,0.0005377586930990219,-0.018242953345179558,0.01729821413755417,0.007026726379990578,0.9996592998504639
1662323729882948773,0,1662323729876283884,t265_odom_frame,t265_pose_frame,9.488228897680528e-06,-0.00025468607782386243,0.0005741475615650415,-0.018236428499221802,0.017310477793216705,0.007012758869677782,0.9996592998504639
1662323729887854899,0,1662323729881282806,t265_odom_frame,t265_pose_frame,7.022210047580302e-05,-0.00022672097838949412,0.00044028059346601367,-0.018269164487719536,0.017365943640470505,0.007024439051747322,0.9996575713157654
1662323729892682371,0,1662323729886282682,t265_odom_frame,t265_pose_frame,2.983802551170811e-05,-0.00021146198560018092,0.00043754777288995683,-0.018289683386683464,0.01742538996040821,0.0069809951819479465,0.9996565580368042
1662323729898164130,0,1662323729891282082,t265_odom_frame,t265_pose_frame,2.4524819309590384e-05,-0.00019620357488747686,0.00044958756188862026,-0.018252024427056313,0.017441604286432266,0.006885894574224949,0.9996575713157654
1662323729903161956,0,1662323729896280766,t265_odom_frame,t265_pose_frame,-3.531487163854763e-05,-0.00017450633458793163,0.00044395538861863315,-0.017835667356848717,0.017375856637954712,0.006162472069263458,0.9996709823608398
1662323729908649522,0,1662323729901279688,t265_odom_frame,t265_pose_frame,-0.00048803124809637666,-0.00015890815120656043,0.0003738136438187212,-0.017282627522945404,0.01678234525024891,0.005010961554944515,0.999697208404541
1662323729913840446,0,1662323729906280041,t265_odom_frame,t265_pose_frame,-0.0007861297926865518,-0.00013521210348699242,0.000352988310623914,-0.01770261861383915,0.016694454476237297,0.005981522612273693,0.9996860027313232
1662323729917862090,0,1662323729911278725,t265_odom_frame,t265_pose_frame,-0.001099355984479189,-0.00011152605293318629,0.00036300678038969636,-0.017868859693408012,0.016617976129055023,0.00652768649160862,0.9996809363365173
1662323729920902812,0,1662323730019938741,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323729922607900,0,1662323729916277885,t265_odom_frame,t265_pose_frame,-0.0007769658113829792,-8.251339022535831e-05,0.00027506236801855266,-0.017728328704833984,0.016099045053124428,0.006155669689178467,0.999694287776947
1662323729927846889,0,1662323729921276808,t265_odom_frame,t265_pose_frame,-0.0010966025292873383,-0.00010974446195177734,0.00025024457136169076,-0.017427055165171623,0.016615359112620354,0.0056912535801529884,0.9996938705444336
1662323729933086065,0,1662323729926276922,t265_odom_frame,t265_pose_frame,-0.0014874865300953388,-0.00015388229803647846,0.00024600926553830504,-0.01740538887679577,0.016585808247327805,0.006131065543740988,0.9996921420097351
1662323729937863929,0,1662323729931275845,t265_odom_frame,t265_pose_frame,-0.0018500807927921414,-0.00021649268455803394,0.00026115411310456693,-0.017645658925175667,0.01648060232400894,0.006193905137479305,0.9996893405914307
1662323729943142247,0,1662323729936275005,t265_odom_frame,t265_pose_frame,-0.0020874820183962584,-0.00012054813851136714,0.00012318532390054315,-0.017845073714852333,0.016641760244965553,0.006171540357172489,0.9996832013130188
1662323729948146605,0,1662323729941273928,t265_odom_frame,t265_pose_frame,-0.0023818493355065584,-9.86885788734071e-05,9.594532457413152e-06,-0.0176108255982399,0.017175864428281784,0.006061237305402756,0.9996790289878845
1662323729953192747,0,1662323729946272612,t265_odom_frame,t265_pose_frame,-0.00265819882042706,-5.641343886964023e-05,-3.8177375245140865e-05,-0.017429498955607414,0.016760926693677902,0.006005327682942152,0.9996895790100098
1662323729957790606,0,1662323729951272011,t265_odom_frame,t265_pose_frame,0.001654882333241403,-0.00024113761901389807,0.0005046463338658214,-0.01759730465710163,0.016668345779180527,0.0056847501546144485,0.999690055847168
1662323729962786331,0,1662323729956271887,t265_odom_frame,t265_pose_frame,0.0020228270441293716,-0.00013571398449130356,0.0005037423688918352,-0.01776541769504547,0.017130961641669273,0.005819176789373159,0.9996784925460815
1662323729968057549,0,1662323729961270809,t265_odom_frame,t265_pose_frame,0.0024418258108198643,-1.2910491022921633e-05,0.0004905987880192697,-0.017517151311039925,0.017497092485427856,0.005801153369247913,0.9996767044067383
1662323729972617055,0,1662323729966269732,t265_odom_frame,t265_pose_frame,0.0020335130393505096,-0.00033802134566940367,0.0009707138524390757,-0.017433160915970802,0.017199909314513206,0.005570932291448116,0.9996845722198486
1662323729977825545,0,1662323729971268892,t265_odom_frame,t265_pose_frame,0.0022242111153900623,-0.000351573369698599,0.0011877600336447358,-0.01753692701458931,0.01657293736934662,0.005645728670060635,0.9996929168701172
1662323729982827043,0,1662323729976268768,t265_odom_frame,t265_pose_frame,0.0023171331267803907,-0.00038024006062187254,0.001407218282110989,-0.017512930557131767,0.016816969960927963,0.005841345991939306,0.9996880888938904
1662323729987937617,0,1662323729981267929,t265_odom_frame,t265_pose_frame,0.001367808785289526,-0.00024141748144757003,-0.0009115796419791877,-0.017717158421874046,0.0162610225379467,0.006119020748883486,0.9996921420097351
1662323729993032208,0,1662323729986266851,t265_odom_frame,t265_pose_frame,0.001556865405291319,-0.00020585351740010083,-0.001067484961822629,-0.01776440627872944,0.016227688640356064,0.005888939369469881,0.9996931552886963
1662323729997827620,0,1662323729991265774,t265_odom_frame,t265_pose_frame,0.001771822338923812,-0.0001597883237991482,-0.001230353256687522,-0.017853712663054466,0.01598406955599785,0.006011030171066523,0.9996947646141052
1662323730003062872,0,1662323729996264696,t265_odom_frame,t265_pose_frame,0.0018768409499898553,-0.0001274362875847146,-0.0013882111525163054,-0.017964279279112816,0.01597931608557701,0.0061428663320839405,0.9996920824050903
1662323730007747270,0,1662323730001264811,t265_odom_frame,t265_pose_frame,0.002046791836619377,-7.66284138080664e-05,-0.0015504180919378996,-0.01809641532599926,0.016147587448358536,0.006020242348313332,0.9996877312660217
1662323730012583249,0,1662323730006263971,t265_odom_frame,t265_pose_frame,0.002245957963168621,-2.1077876226627268e-05,-0.0017276181606575847,-0.01811576448380947,0.016360139474272728,0.005870491731911898,0.9996848106384277
1662323730017524729,0,1662323730011262655,t265_odom_frame,t265_pose_frame,0.002441870979964733,-4.851088306168094e-05,-0.001882657059468329,-0.017976390197873116,0.016398703679442406,0.00593310222029686,0.9996863007545471
1662323730021229501,0,1662323730120183675,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323730022553883,0,1662323730016262054,t265_odom_frame,t265_pose_frame,0.0018238106276839972,-0.0006192553555592895,0.00011248025839449838,-0.017652766779065132,0.016696922481060028,0.0060227192007005215,0.999686598777771
1662323730027590374,0,1662323730021261692,t265_odom_frame,t265_pose_frame,0.0019412037217989564,-0.0006998267490416765,0.00014988024486228824,-0.017653686925768852,0.016694989055395126,0.00596908712759614,0.9996869564056396
1662323730032729803,0,1662323730026260853,t265_odom_frame,t265_pose_frame,0.0021123094484210014,-0.000582549546379596,0.0001901618088595569,-0.017644627019762993,0.01679619401693344,0.005982309579849243,0.9996853470802307
1662323730037866886,0,1662323730031260014,t265_odom_frame,t265_pose_frame,0.0022623054683208466,-0.0005568620981648564,0.00022226567671168596,-0.017606593668460846,0.016828596591949463,0.006065236870199442,0.9996849894523621
1662323730042892395,0,1662323730036258698,t265_odom_frame,t265_pose_frame,0.002409737091511488,-0.0005087715690024197,0.0002672458067536354,-0.017724724486470222,0.016605716198682785,0.006085802335292101,0.9996864795684814
1662323730047627298,0,1662323730041257858,t265_odom_frame,t265_pose_frame,0.0025684393476694822,-0.000438807561295107,0.0003157442552037537,-0.018019018694758415,0.01621859334409237,0.0060182674787938595,0.9996879696846008
1662323730052501434,0,1662323730046256781,t265_odom_frame,t265_pose_frame,0.0029337266460061073,-4.1608320316299796e-05,0.0003440883301664144,-0.018487898632884026,0.016668910160660744,0.005770937539637089,0.9996734857559204
1662323730057521362,0,1662323730051256895,t265_odom_frame,t265_pose_frame,0.0009323969134129584,0.0009064055630005896,0.0005879713571630418,-0.01905197463929653,0.018022364005446434,0.00542517239227891,0.9996413588523865
1662323730062656937,0,1662323730056255817,t265_odom_frame,t265_pose_frame,0.0011623568134382367,0.0014166414039209485,0.0006693836185149848,-0.01940983347594738,0.01901296339929104,0.005076832603663206,0.9996179342269897
1662323730067901326,0,1662323730061254978,t265_odom_frame,t265_pose_frame,0.0008127151522785425,0.0012193226721137762,0.0008881029789336026,-0.01969822123646736,0.019127989187836647,0.0046529644168913364,0.9996122121810913
1662323730072756233,0,1662323730066254854,t265_odom_frame,t265_pose_frame,0.0007646134472452104,0.0014267571968957782,0.0010363033507019281,-0.019917480647563934,0.01872597448527813,0.0042708031833171844,0.9996171593666077
1662323730077757926,0,1662323730071253777,t265_odom_frame,t265_pose_frame,0.0006748003652319312,0.0015951530076563358,0.0011981397401541471,-0.020304465666413307,0.018184566870331764,0.0041440739296376705,0.9996199011802673
1662323730082639771,0,1662323730076252937,t265_odom_frame,t265_pose_frame,0.0006081886240281165,0.0017240556189790368,0.0012167355744168162,-0.020677275955677032,0.01782556250691414,0.004313347861170769,0.9996180534362793
1662323730087673970,0,1662323730081251860,t265_odom_frame,t265_pose_frame,8.232034451793879e-05,0.0001560786331538111,3.593929432099685e-05,-0.020556651055812836,0.017792318016290665,0.004814261104911566,0.9996188282966614
1662323730092651182,0,1662323730086250782,t265_odom_frame,t265_pose_frame,-0.00012448382040020078,4.43471762991976e-05,-3.303242556285113e-05,-0.020133957266807556,0.01756223477423191,0.005282917991280556,0.9996291399002075
1662323730097697016,0,1662323730091249943,t265_odom_frame,t265_pose_frame,2.89869694825029e-05,-0.00022313462977763265,-9.536734432913363e-05,-0.019569899886846542,0.01749064028263092,0.005686288233846426,0.9996393322944641
1662323730103033742,0,1662323730096249819,t265_odom_frame,t265_pose_frame,-3.3995638659689575e-07,-0.00048721799976192415,-0.00016492410213686526,-0.0191993098706007,0.017342938110232353,0.005910653620958328,0.9996477961540222
1662323730107798480,0,1662323730101248741,t265_odom_frame,t265_pose_frame,-8.951280506153125e-06,-0.0008105448796413839,-0.00022297992836683989,-0.018800394609570503,0.01721346750855446,0.0059335483238101006,0.9996574521064758
1662323730112687344,0,1662323730106248140,t265_odom_frame,t265_pose_frame,-2.66265487880446e-07,-0.0010371665703132749,-0.00016050643171183765,-0.018606379628181458,0.017794977873563766,0.005695732310414314,0.9996523261070251
1662323730117935746,0,1662323730111246824,t265_odom_frame,t265_pose_frame,6.189226405695081e-05,-0.0013466266682371497,-0.00015868092305026948,-0.01794772408902645,0.018892455846071243,0.005656454246491194,0.9996444582939148
1662323730121439738,0,1662323730220539239,/t265_link,/d400_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662323730122818693,0,1662323730116246939,t265_odom_frame,t265_pose_frame,0.00018026327597908676,-0.0008014565682969987,-0.0003609721316024661,-0.017665650695562363,0.019418012350797653,0.0053714606910943985,0.999640941619873
1662323730127813802,0,1662323730121245623,t265_odom_frame,t265_pose_frame,-8.750418783165514e-05,-0.0004374209966044873,-0.0002537751861382276,-0.01781575009226799,0.018857035785913467,0.005418664310127497,0.9996488094329834
1662323730132937325,0,1662323730126244783,t265_odom_frame,t265_pose_frame,-0.00016597824287600815,-0.0002984372840728611,-0.0002058005047729239,-0.018132299184799194,0.018183577805757523,0.005540737882256508,0.9996548891067505
